CountryID,Name,movieID,population,language
US,United States of America,862,331000000.0,English
US,United States of America,8844,331000000.0,English
US,United States of America,15602,331000000.0,English
US,United States of America,31357,331000000.0,English
US,United States of America,11862,331000000.0,English
US,United States of America,949,331000000.0,English
DE,Germany,11860,83000000.0,German
US,United States of America,11860,331000000.0,English
US,United States of America,45325,331000000.0,English
US,United States of America,9091,331000000.0,English
GB,United Kingdom,710,67000000.0,English
US,United States of America,710,331000000.0,English
US,United States of America,9087,331000000.0,English
FR,France,12110,65000000.0,French
US,United States of America,12110,331000000.0,English
US,United States of America,21032,331000000.0,English
US,United States of America,10858,331000000.0,English
FR,France,1408,65000000.0,French
DE,Germany,1408,83000000.0,German
IT,Italy,1408,60000000.0,Italian
US,United States of America,1408,331000000.0,English
FR,France,524,65000000.0,French
US,United States of America,524,331000000.0,English
GB,United Kingdom,4584,67000000.0,English
US,United States of America,4584,331000000.0,English
US,United States of America,5,331000000.0,English
US,United States of America,9273,331000000.0,English
US,United States of America,11517,331000000.0,English
US,United States of America,8012,331000000.0,English
US,United States of America,1710,331000000.0,English
FR,France,9691,65000000.0,French
US,United States of America,9691,331000000.0,English
US,United States of America,12665,331000000.0,English
US,United States of America,451,331000000.0,English
IT,Italy,16420,60000000.0,Italian
US,United States of America,9263,331000000.0,English
GB,United Kingdom,17015,67000000.0,English
FR,France,17015,65000000.0,French
FR,France,902,65000000.0,French
DE,Germany,902,83000000.0,German
ES,Spain,902,47000000.0,Spanish
CN,China,37557,1440000000.0,Mandarin
FR,France,37557,65000000.0,French
US,United States of America,9909,331000000.0,English
US,United States of America,63,331000000.0,English
FR,France,78802,65000000.0,French
US,United States of America,78802,331000000.0,English
AU,Australia,9598,25000000.0,English
US,United States of America,9598,331000000.0,English
FR,France,47018,65000000.0,French
GB,United Kingdom,47018,67000000.0,English
US,United States of America,687,331000000.0,English
GB,United Kingdom,687,67000000.0,English
US,United States of America,139405,331000000.0,English
US,United States of America,33689,331000000.0,English
US,United States of America,9603,331000000.0,English
ZA,South Africa,34615,59000000.0,"English, Zulu"
GB,United Kingdom,31174,67000000.0,English
US,United States of America,31174,331000000.0,English
US,United States of America,11443,331000000.0,English
US,United States of America,35196,331000000.0,English
US,United States of America,9312,331000000.0,English
US,United States of America,577,331000000.0,English
US,United States of America,11861,331000000.0,English
US,United States of America,807,331000000.0,English
US,United States of America,10530,331000000.0,English
CA,Canada,8391,38000000.0,"English, French"
US,United States of America,629,331000000.0,English
US,United States of America,11448,331000000.0,English
IT,Italy,49133,60000000.0,Italian
FR,France,49133,65000000.0,French
CH,Switzerland,49133,5000000.0,Multiple Languages
US,United States of America,26441,331000000.0,English
FR,France,97406,65000000.0,French
US,United States of America,97406,331000000.0,English
US,United States of America,9089,331000000.0,English
BE,Belgium,11010,5000000.0,Multiple Languages
FR,France,11010,65000000.0,French
IT,Italy,11010,60000000.0,Italian
CA,Canada,99040,38000000.0,"English, French"
US,United States of America,11359,331000000.0,English
US,United States of America,17182,331000000.0,English
US,United States of America,2054,331000000.0,English
US,United States of America,10607,331000000.0,English
US,United States of America,19760,331000000.0,English
US,United States of America,9536,331000000.0,English
US,United States of America,11525,331000000.0,English
US,United States of America,40628,331000000.0,English
FR,France,4482,65000000.0,French
US,United States of America,10634,331000000.0,English
US,United States of America,755,331000000.0,English
US,United States of America,11859,331000000.0,English
US,United States of America,28387,331000000.0,English
FR,France,48750,65000000.0,French
US,United States of America,20927,331000000.0,English
US,United States of America,36929,331000000.0,English
CA,Canada,9102,38000000.0,"English, French"
JP,Japan,9102,126000000.0,Japanese
US,United States of America,9102,331000000.0,English
DE,Germany,124626,83000000.0,German
US,United States of America,124626,331000000.0,English
US,United States of America,27526,331000000.0,English
US,United States of America,9623,331000000.0,English
IR,Iran,46785,5000000.0,Multiple Languages
US,United States of America,400,331000000.0,English
NL,Netherlands,880,17500000.0,Dutch
GB,United Kingdom,880,67000000.0,English
BE,Belgium,880,5000000.0,Multiple Languages
US,United States of America,146599,331000000.0,English
GB,United Kingdom,8447,67000000.0,English
US,United States of America,8447,331000000.0,English
US,United States of America,10534,331000000.0,English
US,United States of America,17414,331000000.0,English
US,United States of America,13997,331000000.0,English
US,United States of America,2086,331000000.0,English
US,United States of America,61548,331000000.0,English
US,United States of America,9095,331000000.0,English
US,United States of America,12158,331000000.0,English
US,United States of America,9283,331000000.0,English
US,United States of America,9208,331000000.0,English
GB,United Kingdom,40154,67000000.0,English
FR,France,406,65000000.0,French
GB,United Kingdom,45549,67000000.0,English
GB,United Kingdom,63076,67000000.0,English
CA,Canada,63076,38000000.0,"English, French"
US,United States of America,63076,331000000.0,English
DE,Germany,63076,83000000.0,German
US,United States of America,11062,331000000.0,English
US,United States of America,13685,331000000.0,English
US,United States of America,47475,331000000.0,English
US,United States of America,2045,331000000.0,English
US,United States of America,9614,331000000.0,English
US,United States of America,688,331000000.0,English
DE,Germany,11907,83000000.0,German
US,United States of America,10874,331000000.0,English
US,United States of America,197,331000000.0,English
US,United States of America,103,331000000.0,English
HK,Hong Kong,33542,5000000.0,Multiple Languages
US,United States of America,43566,331000000.0,English
CA,Canada,71754,38000000.0,"English, French"
GB,United Kingdom,71754,67000000.0,English
FR,France,43612,65000000.0,French
GB,United Kingdom,51352,67000000.0,English
US,United States of America,51352,331000000.0,English
NL,Netherlands,51352,17500000.0,Dutch
DE,Germany,16934,83000000.0,German
FR,France,16934,65000000.0,French
GB,United Kingdom,16934,67000000.0,English
US,United States of America,10324,331000000.0,English
US,United States of America,78406,331000000.0,English
US,United States of America,55731,331000000.0,English
CA,Canada,32119,38000000.0,"English, French"
US,United States of America,11066,331000000.0,English
HK,Hong Kong,11104,5000000.0,Multiple Languages
IT,Italy,37975,60000000.0,Italian
US,United States of America,2074,331000000.0,English
DE,Germany,27793,83000000.0,German
US,United States of America,27793,331000000.0,English
TN,Tunisia,44284,5000000.0,Multiple Languages
FR,France,44284,65000000.0,French
US,United States of America,32622,331000000.0,English
GB,United Kingdom,73067,67000000.0,English
US,United States of America,73067,331000000.0,English
FR,France,73067,65000000.0,French
IE,Ireland,73067,5000000.0,Multiple Languages
US,United States of America,11863,331000000.0,English
DO,Dominican Republic,55475,5000000.0,Multiple Languages
US,United States of America,124636,331000000.0,English
US,United States of America,9101,331000000.0,English
US,United States of America,123360,331000000.0,English
US,United States of America,5757,331000000.0,English
GB,United Kingdom,39428,67000000.0,English
US,United States of America,9302,331000000.0,English
US,United States of America,11000,331000000.0,English
HR,Croatia,249882,5000000.0,Multiple Languages
CA,Canada,249882,38000000.0,"English, French"
US,United States of America,249882,331000000.0,English
US,United States of America,16388,331000000.0,English
US,United States of America,9737,331000000.0,English
US,United States of America,30765,331000000.0,English
US,United States of America,10474,331000000.0,English
GB,United Kingdom,22279,67000000.0,English
FR,France,30157,65000000.0,French
GB,United Kingdom,30157,67000000.0,English
US,United States of America,30157,331000000.0,English
US,United States of America,568,331000000.0,English
GB,United Kingdom,11780,67000000.0,English
US,United States of America,11780,331000000.0,English
US,United States of America,34996,331000000.0,English
GB,United Kingdom,414,67000000.0,English
US,United States of America,414,331000000.0,English
FR,France,649,65000000.0,French
IT,Italy,649,60000000.0,Italian
US,United States of America,5894,331000000.0,English
CA,Canada,1775,38000000.0,"English, French"
US,United States of America,1775,331000000.0,English
US,United States of America,8839,331000000.0,English
US,United States of America,20649,331000000.0,English
US,United States of America,10329,331000000.0,English
US,United States of America,8963,331000000.0,English
US,United States of America,26564,331000000.0,English
US,United States of America,8068,331000000.0,English
US,United States of America,8512,331000000.0,English
US,United States of America,1572,331000000.0,English
FR,France,13552,65000000.0,French
US,United States of America,13552,331000000.0,English
US,United States of America,6520,331000000.0,English
FR,France,9073,65000000.0,French
US,United States of America,9073,331000000.0,English
US,United States of America,10428,331000000.0,English
US,United States of America,17447,331000000.0,English
CA,Canada,9886,38000000.0,"English, French"
US,United States of America,9886,331000000.0,English
US,United States of America,9482,331000000.0,English
US,United States of America,19326,331000000.0,English
US,United States of America,9344,331000000.0,English
US,United States of America,9071,331000000.0,English
US,United States of America,8973,331000000.0,English
CA,Canada,15730,38000000.0,"English, French"
US,United States of America,47608,331000000.0,English
US,United States of America,2293,331000000.0,English
JP,Japan,9070,126000000.0,Japanese
US,United States of America,9070,331000000.0,English
GB,United Kingdom,68274,67000000.0,English
US,United States of America,68274,331000000.0,English
DE,Germany,48787,83000000.0,German
RU,Russia,48787,144000000.0,Russian
GB,United Kingdom,48787,67000000.0,English
US,United States of America,48787,331000000.0,English
US,United States of America,34574,331000000.0,English
US,United States of America,1642,331000000.0,English
US,United States of America,11472,331000000.0,English
US,United States of America,36196,331000000.0,English
US,United States of America,11980,331000000.0,English
US,United States of America,58372,331000000.0,English
GB,United Kingdom,32646,67000000.0,English
US,United States of America,32646,331000000.0,English
US,United States of America,10533,331000000.0,English
FR,France,10802,65000000.0,French
US,United States of America,10802,331000000.0,English
DE,Germany,10149,83000000.0,German
JP,Japan,10149,126000000.0,Japanese
US,United States of America,10149,331000000.0,English
US,United States of America,18402,331000000.0,English
US,United States of America,9348,331000000.0,English
US,United States of America,139408,331000000.0,English
US,United States of America,281,331000000.0,English
DE,Germany,5967,83000000.0,German
FR,France,5967,65000000.0,French
US,United States of America,79593,331000000.0,English
US,United States of America,47939,331000000.0,English
FR,France,36834,65000000.0,French
BE,Belgium,36834,5000000.0,Multiple Languages
GB,United Kingdom,36834,67000000.0,English
US,United States of America,9090,331000000.0,English
US,United States of America,3512,331000000.0,English
US,United States of America,77350,331000000.0,English
US,United States of America,9560,331000000.0,English
US,United States of America,9804,331000000.0,English
FR,France,31611,65000000.0,French
US,United States of America,31611,331000000.0,English
GB,United Kingdom,49805,67000000.0,English
US,United States of America,26258,331000000.0,English
FR,France,50797,65000000.0,French
RU,Russia,50797,144000000.0,Russian
GB,United Kingdom,19155,67000000.0,English
MK,Macedonia,19155,5000000.0,Multiple Languages
FR,France,19155,65000000.0,French
AT,Austria,76,5000000.0,Multiple Languages
CH,Switzerland,76,5000000.0,Multiple Languages
US,United States of America,76,331000000.0,English
US,United States of America,11017,331000000.0,English
US,United States of America,37141,331000000.0,English
FR,France,9382,65000000.0,French
US,United States of America,9382,331000000.0,English
US,United States of America,6715,331000000.0,English
US,United States of America,18256,331000000.0,English
IE,Ireland,22625,5000000.0,Multiple Languages
GB,United Kingdom,22625,67000000.0,English
US,United States of America,2292,331000000.0,English
US,United States of America,1909,331000000.0,English
US,United States of America,8984,331000000.0,English
US,United States of America,61813,331000000.0,English
CA,Canada,61813,38000000.0,"English, French"
US,United States of America,4954,331000000.0,English
US,United States of America,62488,331000000.0,English
US,United States of America,10531,331000000.0,English
FR,France,10531,65000000.0,French
GB,United Kingdom,10531,67000000.0,English
US,United States of America,11929,331000000.0,English
US,United States of America,8467,331000000.0,English
TW,Taiwan,10451,5000000.0,Multiple Languages
US,United States of America,10451,331000000.0,English
CA,Canada,20156,38000000.0,"English, French"
US,United States of America,18395,331000000.0,English
US,United States of America,522,331000000.0,English
GB,United Kingdom,397,67000000.0,English
US,United States of America,397,331000000.0,English
US,United States of America,10525,331000000.0,English
US,United States of America,27985,331000000.0,English
US,United States of America,15789,331000000.0,English
US,United States of America,27303,331000000.0,English
US,United States of America,21183,331000000.0,English
BE,Belgium,10954,5000000.0,Multiple Languages
FR,France,10954,65000000.0,French
IT,Italy,10954,60000000.0,Italian
US,United States of America,47867,331000000.0,English
US,United States of America,72031,331000000.0,English
FR,France,72031,65000000.0,French
US,United States of America,14275,331000000.0,English
NZ,New Zealand,1024,5000000.0,Multiple Languages
US,United States of America,13701,331000000.0,English
US,United States of America,14819,331000000.0,English
US,United States of America,32631,331000000.0,English
US,United States of America,11777,331000000.0,English
US,United States of America,628,331000000.0,English
US,United States of America,87729,331000000.0,English
US,United States of America,18713,331000000.0,English
US,United States of America,6280,331000000.0,English
US,United States of America,9061,331000000.0,English
US,United States of America,6071,331000000.0,English
US,United States of America,11,331000000.0,English
US,United States of America,9587,331000000.0,English
US,United States of America,19101,331000000.0,English
GB,United Kingdom,49980,67000000.0,English
FR,France,17961,65000000.0,French
MX,Mexico,18183,126000000.0,Spanish
US,United States of America,4476,331000000.0,English
US,United States of America,11008,331000000.0,English
US,United States of America,47504,331000000.0,English
US,United States of America,32325,331000000.0,English
US,United States of America,43742,331000000.0,English
US,United States of America,28313,331000000.0,English
GB,United Kingdom,11318,67000000.0,English
GB,United Kingdom,3036,67000000.0,English
JP,Japan,3036,126000000.0,Japanese
US,United States of America,3036,331000000.0,English
US,United States of America,24070,331000000.0,English
US,United States of America,8986,331000000.0,English
US,United States of America,10510,331000000.0,English
US,United States of America,17402,331000000.0,English
US,United States of America,38722,331000000.0,English
FR,France,8438,65000000.0,French
US,United States of America,8438,331000000.0,English
US,United States of America,11593,331000000.0,English
US,United States of America,1945,331000000.0,English
US,United States of America,39310,331000000.0,English
JP,Japan,109560,126000000.0,Japanese
US,United States of America,109560,331000000.0,English
GB,United Kingdom,56428,67000000.0,English
US,United States of America,63105,331000000.0,English
US,United States of America,241,331000000.0,English
US,United States of America,9058,331000000.0,English
NZ,New Zealand,527,5000000.0,Multiple Languages
US,United States of America,18220,331000000.0,English
US,United States of America,6950,331000000.0,English
FR,France,101,65000000.0,French
US,United States of America,101,331000000.0,English
US,United States of America,63020,331000000.0,English
US,United States of America,2307,331000000.0,English
US,United States of America,680,331000000.0,English
GB,United Kingdom,41478,67000000.0,English
US,United States of America,41478,331000000.0,English
TW,Taiwan,25296,5000000.0,Multiple Languages
GB,United Kingdom,40156,67000000.0,English
US,United States of America,11450,331000000.0,English
JP,Japan,30304,126000000.0,Japanese
US,United States of America,30304,331000000.0,English
FR,France,10452,65000000.0,French
DE,Germany,10452,83000000.0,German
IT,Italy,10452,60000000.0,Italian
JP,Japan,12106,126000000.0,Japanese
US,United States of America,12106,331000000.0,English
US,United States of America,161495,331000000.0,English
US,United States of America,3586,331000000.0,English
FR,France,110,65000000.0,French
PL,Poland,110,5000000.0,Multiple Languages
CH,Switzerland,110,5000000.0,Multiple Languages
FR,France,108,65000000.0,French
PL,Poland,108,5000000.0,Multiple Languages
FR,France,109,65000000.0,French
PL,Poland,109,5000000.0,Multiple Languages
CN,China,159185,1440000000.0,Mandarin
HK,Hong Kong,159185,5000000.0,Multiple Languages
US,United States of America,36357,331000000.0,English
CA,Canada,92769,38000000.0,"English, French"
DE,Germany,28033,83000000.0,German
US,United States of America,28033,331000000.0,English
US,United States of America,22586,331000000.0,English
IE,Ireland,14334,5000000.0,Multiple Languages
US,United States of America,14334,331000000.0,English
PE,Peru,2636,5000000.0,Multiple Languages
US,United States of America,2636,331000000.0,English
FR,France,2164,65000000.0,French
US,United States of America,2164,331000000.0,English
US,United States of America,11395,331000000.0,English
US,United States of America,278,331000000.0,English
GB,United Kingdom,9905,67000000.0,English
US,United States of America,87078,331000000.0,English
CU,Cuba,12527,5000000.0,Multiple Languages
ES,Spain,12527,47000000.0,Spanish
US,United States of America,20306,331000000.0,English
AU,Australia,36614,25000000.0,English
CA,Canada,27993,38000000.0,"English, French"
US,United States of America,27993,331000000.0,English
CN,China,31439,1440000000.0,Mandarin
HK,Hong Kong,31439,5000000.0,Multiple Languages
US,United States of America,9067,331000000.0,English
US,United States of America,9059,331000000.0,English
US,United States of America,193,331000000.0,English
US,United States of America,25066,331000000.0,English
GB,United Kingdom,46797,67000000.0,English
US,United States of America,46797,331000000.0,English
US,United States of America,12122,331000000.0,English
US,United States of America,11381,331000000.0,English
US,United States of America,32636,331000000.0,English
US,United States of America,36141,331000000.0,English
US,United States of America,95963,331000000.0,English
US,United States of America,1587,331000000.0,English
US,United States of America,9271,331000000.0,English
US,United States of America,2064,331000000.0,English
US,United States of America,19855,331000000.0,English
CA,Canada,60855,38000000.0,"English, French"
AU,Australia,236,25000000.0,English
FR,France,236,65000000.0,French
US,United States of America,48287,331000000.0,English
US,United States of America,3049,331000000.0,English
AU,Australia,2759,25000000.0,English
DE,Germany,12635,83000000.0,German
GB,United Kingdom,12635,67000000.0,English
FR,France,10497,65000000.0,French
GB,United Kingdom,10497,67000000.0,English
US,United States of America,10497,331000000.0,English
US,United States of America,11382,331000000.0,English
US,United States of America,9331,331000000.0,English
US,United States of America,10731,331000000.0,English
US,United States of America,10464,331000000.0,English
US,United States of America,34152,331000000.0,English
US,United States of America,9495,331000000.0,English
US,United States of America,29973,331000000.0,English
US,United States of America,888,331000000.0,English
US,United States of America,13,331000000.0,English
GB,United Kingdom,712,67000000.0,English
US,United States of America,16295,331000000.0,English
US,United States of America,48992,331000000.0,English
US,United States of America,10879,331000000.0,English
US,United States of America,10660,331000000.0,English
US,United States of America,10714,331000000.0,English
FR,France,41647,65000000.0,French
GB,United Kingdom,41647,67000000.0,English
DE,Germany,41647,83000000.0,German
BE,Belgium,41647,5000000.0,Multiple Languages
US,United States of America,8587,331000000.0,English
FR,France,1689,65000000.0,French
IT,Italy,1689,60000000.0,Italian
LI,Liechtenstein,1689,5000000.0,Multiple Languages
GB,United Kingdom,1689,67000000.0,English
US,United States of America,11596,331000000.0,English
US,United States of America,854,331000000.0,English
US,United States of America,9359,331000000.0,English
US,United States of America,23333,331000000.0,English
US,United States of America,36593,331000000.0,English
US,United States of America,12280,331000000.0,English
US,United States of America,2788,331000000.0,English
US,United States of America,10427,331000000.0,English
US,United States of America,11011,331000000.0,English
US,United States of America,49803,331000000.0,English
US,United States of America,8987,331000000.0,English
US,United States of America,1637,331000000.0,English
US,United States of America,15128,331000000.0,English
JP,Japan,8831,126000000.0,Japanese
US,United States of America,8831,331000000.0,English
US,United States of America,36955,331000000.0,English
US,United States of America,10449,331000000.0,English
US,United States of America,10395,331000000.0,English
US,United States of America,12160,331000000.0,English
US,United States of America,40480,331000000.0,English
GB,United Kingdom,52038,67000000.0,English
IE,Ireland,52038,5000000.0,Multiple Languages
US,United States of America,29444,331000000.0,English
US,United States of America,26352,331000000.0,English
US,United States of America,39953,331000000.0,English
FR,France,41580,65000000.0,French
US,United States of America,315,331000000.0,English
US,United States of America,22067,331000000.0,English
GB,United Kingdom,18242,67000000.0,English
JP,Japan,11667,126000000.0,Japanese
US,United States of America,11667,331000000.0,English
US,United States of America,32502,331000000.0,English
US,United States of America,28732,331000000.0,English
US,United States of America,75555,331000000.0,English
US,United States of America,42981,331000000.0,English
US,United States of America,278939,331000000.0,English
US,United States of America,291731,331000000.0,English
US,United States of America,203119,331000000.0,English
CA,Canada,8011,38000000.0,"English, French"
FR,France,8011,65000000.0,French
GB,United Kingdom,8011,67000000.0,English
US,United States of America,2654,331000000.0,English
US,United States of America,18069,331000000.0,English
US,United States of America,19092,331000000.0,English
US,United States of America,2758,331000000.0,English
US,United States of America,38129,331000000.0,English
US,United States of America,10436,331000000.0,English
US,United States of America,13595,331000000.0,English
US,United States of America,46094,331000000.0,English
US,United States of America,9409,331000000.0,English
US,United States of America,11853,331000000.0,English
US,United States of America,16771,331000000.0,English
JP,Japan,46924,126000000.0,Japanese
GB,United Kingdom,46924,67000000.0,English
US,United States of America,11041,331000000.0,English
US,United States of America,306,331000000.0,English
GB,United Kingdom,14522,67000000.0,English
US,United States of America,14522,331000000.0,English
US,United States of America,26203,331000000.0,English
US,United States of America,178,331000000.0,English
US,United States of America,19819,331000000.0,English
US,United States of America,57834,331000000.0,English
US,United States of America,4722,331000000.0,English
US,United States of America,18215,331000000.0,English
US,United States of America,1607,331000000.0,English
US,United States of America,26391,331000000.0,English
US,United States of America,117553,331000000.0,English
US,United States of America,6075,331000000.0,English
US,United States of America,11310,331000000.0,English
US,United States of America,18658,331000000.0,English
FR,France,9350,65000000.0,French
IT,Italy,9350,60000000.0,Italian
US,United States of America,9350,331000000.0,English
US,United States of America,9612,331000000.0,English
US,United States of America,2124,331000000.0,English
US,United States of America,26261,331000000.0,English
US,United States of America,19176,331000000.0,English
US,United States of America,49299,331000000.0,English
US,United States of America,11566,331000000.0,English
US,United States of America,9571,331000000.0,English
US,United States of America,9739,331000000.0,English
US,United States of America,24257,331000000.0,English
US,United States of America,34444,331000000.0,English
US,United States of America,26141,331000000.0,English
CN,China,10997,1440000000.0,Mandarin
HK,Hong Kong,10997,5000000.0,Multiple Languages
US,United States of America,50463,331000000.0,English
US,United States of America,10443,331000000.0,English
GB,United Kingdom,20239,67000000.0,English
US,United States of America,20239,331000000.0,English
US,United States of America,16297,331000000.0,English
US,United States of America,18551,331000000.0,English
IE,Ireland,25440,5000000.0,Multiple Languages
GB,United Kingdom,25440,67000000.0,English
US,United States of America,9024,331000000.0,English
US,United States of America,37233,331000000.0,English
FR,France,1634,65000000.0,French
US,United States of America,1634,331000000.0,English
FR,France,13815,65000000.0,French
US,United States of America,13815,331000000.0,English
US,United States of America,5503,331000000.0,English
US,United States of America,35588,331000000.0,English
JP,Japan,2087,126000000.0,Japanese
US,United States of America,2087,331000000.0,English
US,United States of America,41579,331000000.0,English
US,United States of America,18620,331000000.0,English
ZA,South Africa,41006,59000000.0,"English, Zulu"
US,United States of America,41006,331000000.0,English
US,United States of America,4916,331000000.0,English
US,United States of America,2019,331000000.0,English
FR,France,31642,65000000.0,French
US,United States of America,31642,331000000.0,English
US,United States of America,9255,331000000.0,English
US,United States of America,26271,331000000.0,English
GB,United Kingdom,10612,67000000.0,English
DK,Denmark,2259,5000000.0,Multiple Languages
FR,France,2259,65000000.0,French
DE,Germany,2259,83000000.0,German
PT,Portugal,2259,5000000.0,Multiple Languages
US,United States of America,2259,331000000.0,English
DE,Germany,11934,83000000.0,German
GB,United Kingdom,11934,67000000.0,English
US,United States of America,11934,331000000.0,English
US,United States of America,106143,331000000.0,English
US,United States of America,12475,331000000.0,English
US,United States of America,9386,331000000.0,English
GB,United Kingdom,7984,67000000.0,English
IE,Ireland,7984,5000000.0,Multiple Languages
US,United States of America,59930,331000000.0,English
US,United States of America,15765,331000000.0,English
US,United States of America,31643,331000000.0,English
JP,Japan,6,126000000.0,Japanese
US,United States of America,6,331000000.0,English
US,United States of America,329,331000000.0,English
US,United States of America,10909,331000000.0,English
FR,France,507,65000000.0,French
US,United States of America,507,331000000.0,English
US,United States of America,34024,331000000.0,English
US,United States of America,29918,331000000.0,English
US,United States of America,9593,331000000.0,English
US,United States of America,42580,331000000.0,English
AU,Australia,22317,25000000.0,English
US,United States of America,22317,331000000.0,English
US,United States of America,1413,331000000.0,English
FR,France,12121,65000000.0,French
US,United States of America,12121,331000000.0,English
US,United States of America,2246,331000000.0,English
US,United States of America,10502,331000000.0,English
US,United States of America,10440,331000000.0,English
US,United States of America,9516,331000000.0,English
US,United States of America,2320,331000000.0,English
JP,Japan,5879,126000000.0,Japanese
US,United States of America,83718,331000000.0,English
GB,United Kingdom,11971,67000000.0,English
US,United States of America,11971,331000000.0,English
US,United States of America,2625,331000000.0,English
US,United States of America,31911,331000000.0,English
US,United States of America,788,331000000.0,English
GB,United Kingdom,21450,67000000.0,English
US,United States of America,11231,331000000.0,English
US,United States of America,41588,331000000.0,English
US,United States of America,10447,331000000.0,English
US,United States of America,31586,331000000.0,English
GB,United Kingdom,9300,67000000.0,English
FR,France,9300,65000000.0,French
IT,Italy,9300,60000000.0,Italian
NL,Netherlands,9300,17500000.0,Dutch
RU,Russia,9300,144000000.0,Russian
US,United States of America,9559,331000000.0,English
US,United States of America,9800,331000000.0,English
NZ,New Zealand,713,5000000.0,Multiple Languages
AU,Australia,713,25000000.0,English
FR,France,713,65000000.0,French
US,United States of America,8291,331000000.0,English
US,United States of America,18133,331000000.0,English
US,United States of America,25557,331000000.0,English
US,United States of America,22588,331000000.0,English
US,United States of America,10872,331000000.0,English
GB,United Kingdom,1245,67000000.0,English
US,United States of America,1245,331000000.0,English
CA,Canada,11858,38000000.0,"English, French"
US,United States of America,11858,331000000.0,English
US,United States of America,7007,331000000.0,English
US,United States of America,10467,331000000.0,English
US,United States of America,5550,331000000.0,English
FR,France,8005,65000000.0,French
US,United States of America,8005,331000000.0,English
GB,United Kingdom,2088,67000000.0,English
US,United States of America,2088,331000000.0,English
AU,Australia,10412,25000000.0,English
US,United States of America,47889,331000000.0,English
US,United States of America,14534,331000000.0,English
US,United States of America,56583,331000000.0,English
FR,France,41878,65000000.0,French
IT,Italy,41878,60000000.0,Italian
US,United States of America,424,331000000.0,English
US,United States of America,35233,331000000.0,English
US,United States of America,14291,331000000.0,English
GB,United Kingdom,103413,67000000.0,English
US,United States of America,103413,331000000.0,English
US,United States of America,11236,331000000.0,English
US,United States of America,11592,331000000.0,English
US,United States of America,8850,331000000.0,English
GB,United Kingdom,10445,67000000.0,English
US,United States of America,695,331000000.0,English
US,United States of America,43535,331000000.0,English
AU,Australia,12519,25000000.0,English
GB,United Kingdom,12519,67000000.0,English
US,United States of America,23210,331000000.0,English
US,United States of America,858,331000000.0,English
US,United States of America,867,331000000.0,English
US,United States of America,78,331000000.0,English
HK,Hong Kong,78,5000000.0,Multiple Languages
GB,United Kingdom,78,67000000.0,English
US,United States of America,13203,331000000.0,English
US,United States of America,10442,331000000.0,English
US,United States of America,11074,331000000.0,English
GB,United Kingdom,9607,67000000.0,English
US,United States of America,9607,331000000.0,English
US,United States of America,17585,331000000.0,English
US,United States of America,9057,331000000.0,English
FI,Finland,20967,5000000.0,Multiple Languages
CA,Canada,20967,38000000.0,"English, French"
NL,Netherlands,20967,17500000.0,Dutch
PT,Portugal,20967,5000000.0,Multiple Languages
US,United States of America,10635,331000000.0,English
US,United States of America,9479,331000000.0,English
US,United States of America,10057,331000000.0,English
AT,Austria,10057,5000000.0,Multiple Languages
US,United States of America,11969,331000000.0,English
US,United States of America,41590,331000000.0,English
US,United States of America,319,331000000.0,English
US,United States of America,26408,331000000.0,English
US,United States of America,15139,331000000.0,English
CA,Canada,161158,38000000.0,"English, French"
GB,United Kingdom,85247,67000000.0,English
US,United States of America,85247,331000000.0,English
CA,Canada,85247,38000000.0,"English, French"
US,United States of America,11446,331000000.0,English
BE,Belgium,51980,5000000.0,Multiple Languages
FR,France,51980,65000000.0,French
IT,Italy,51980,60000000.0,Italian
US,United States of America,24405,331000000.0,English
MX,Mexico,11655,126000000.0,Spanish
US,United States of America,11800,331000000.0,English
FR,France,8223,65000000.0,French
ES,Spain,8223,47000000.0,Spanish
GB,United Kingdom,14587,67000000.0,English
US,United States of America,31504,331000000.0,English
DK,Denmark,41653,5000000.0,Multiple Languages
SE,Sweden,41653,10300000.0,Swedish
IT,Italy,23637,60000000.0,Italian
US,United States of America,17600,331000000.0,English
US,United States of America,10897,331000000.0,English
US,United States of America,21352,331000000.0,English
IT,Italy,68806,60000000.0,Italian
US,United States of America,32562,331000000.0,English
FR,France,47507,65000000.0,French
BE,Belgium,47507,5000000.0,Multiple Languages
IT,Italy,25403,60000000.0,Italian
FR,France,25403,65000000.0,French
IT,Italy,124304,60000000.0,Italian
AR,Argentina,124304,45000000.0,Spanish
US,United States of America,9066,331000000.0,English
US,United States of America,771,331000000.0,English
US,United States of America,251,331000000.0,English
US,United States of America,812,331000000.0,English
FR,France,280,65000000.0,French
US,United States of America,280,331000000.0,English
GB,United Kingdom,581,67000000.0,English
US,United States of America,581,331000000.0,English
US,United States of America,80350,331000000.0,English
GB,United Kingdom,268,67000000.0,English
US,United States of America,268,331000000.0,English
US,United States of America,274,331000000.0,English
US,United States of America,408,331000000.0,English
US,United States of America,10020,331000000.0,English
US,United States of America,10895,331000000.0,English
US,United States of America,114,331000000.0,English
FR,France,41043,65000000.0,French
RU,Russia,41043,144000000.0,Russian
US,United States of America,576,331000000.0,English
US,United States of America,15477,331000000.0,English
CN,China,59146,1440000000.0,Mandarin
US,United States of America,30528,331000000.0,English
US,United States of America,7300,331000000.0,English
US,United States of America,10824,331000000.0,English
GB,United Kingdom,261246,67000000.0,English
US,United States of America,275,331000000.0,English
